team_id,logger_id,timestamp,longitude,latitude,accuracy_m,speed_kmh
T22,GL-5676,2026-03-13 07:10:00,8.061864,11.547499,11.5,3.51
T22,GL-5676,2026-03-13 07:11:00,8.06253,11.547941,10.8,4.97
T22,GL-5676,2026-03-13 07:12:00,8.063176,11.548447,7.0,4.99
T22,GL-5676,2026-03-13 07:13:00,8.063955,11.54902,10.2,5.52
T22,GL-5676,2026-03-13 07:14:00,8.064738,11.549562,6.9,3.82
T22,GL-5676,2026-03-13 07:15:00,8.064789,11.549496,10.6,0.2
T22,GL-5676,2026-03-13 07:16:00,8.06451,11.549618,10.9,0.44
T22,GL-5676,2026-03-13 07:17:00,8.064661,11.549519,7.9,0.45
T22,GL-5676,2026-03-13 07:18:00,8.064585,11.549668,11.4,0.42
T22,GL-5676,2026-03-13 07:19:00,8.064691,11.549525,4.3,0.83
T22,GL-5676,2026-03-13 07:20:00,8.064496,11.549549,8.3,0.02
T22,GL-5676,2026-03-13 07:21:00,8.064701,11.549542,11.2,0.05
T22,GL-5676,2026-03-13 07:22:00,8.06476,11.549512,5.8,0.08
T22,GL-5676,2026-03-13 07:23:00,8.064572,11.549601,4.9,0.1
T22,GL-5676,2026-03-13 07:24:00,8.064602,11.549428,4.3,0.12
T22,GL-5676,2026-03-13 07:25:00,8.064704,11.549507,10.8,0.46
T22,GL-5676,2026-03-13 07:26:00,8.064727,11.549417,6.4,0.06
T22,GL-5676,2026-03-13 07:27:00,8.064475,11.549518,4.9,0.88
T22,GL-5676,2026-03-13 07:28:00,8.064643,11.549471,5.3,0.27
T22,GL-5676,2026-03-13 07:29:00,8.064633,11.549619,9.3,0.77
T22,GL-5676,2026-03-13 07:30:00,8.064587,11.549493,6.2,0.36
T22,GL-5676,2026-03-13 07:31:00,8.064763,11.549534,5.5,0.72
T22,GL-5676,2026-03-13 07:32:00,8.06464,11.54948,4.7,0.88
T22,GL-5676,2026-03-13 07:33:00,8.064624,11.549468,10.9,0.49
T22,GL-5676,2026-03-13 07:34:00,8.065073,11.549146,6.4,5.41
T22,GL-5676,2026-03-13 07:35:00,8.065644,11.54869,11.2,3.94
T22,GL-5676,2026-03-13 07:36:00,8.065956,11.54816,7.8,4.51
T22,GL-5676,2026-03-13 07:37:00,8.066538,11.547897,6.1,5.23
T22,GL-5676,2026-03-13 07:38:00,8.067009,11.547426,5.4,3.34
T22,GL-5676,2026-03-13 07:39:00,8.067536,11.546959,8.6,3.59
T22,GL-5676,2026-03-13 07:40:00,8.068078,11.546558,6.4,4.01
T22,GL-5676,2026-03-13 07:41:00,8.068506,11.546205,6.7,3.64
T22,GL-5676,2026-03-13 07:42:00,8.069146,11.545813,4.8,3.27
T22,GL-5676,2026-03-13 07:43:00,8.069507,11.545213,8.6,2.92
T22,GL-5676,2026-03-13 07:44:00,8.069976,11.545014,11.8,4.44
T22,GL-5676,2026-03-13 07:45:00,8.070399,11.544527,5.2,4.77
T22,GL-5676,2026-03-13 07:46:00,8.070941,11.544026,9.9,5.33
T22,GL-5676,2026-03-13 07:47:00,8.071318,11.543573,11.9,4.61
T22,GL-5676,2026-03-13 07:48:00,8.071863,11.543252,11.6,4.95
T22,GL-5676,2026-03-13 07:49:00,8.072343,11.542744,10.4,4.85
T22,GL-5676,2026-03-13 07:50:00,8.072812,11.542446,7.7,4.24
T22,GL-5676,2026-03-13 07:51:00,8.073289,11.541956,7.3,3.17
T22,GL-5676,2026-03-13 07:52:00,8.0739,11.541755,11.7,5.59
T22,GL-5676,2026-03-13 07:53:00,8.074231,11.541124,4.9,3.32
T22,GL-5676,2026-03-13 07:54:00,8.074659,11.540824,7.3,4.53
T22,GL-5676,2026-03-13 07:55:00,8.075255,11.540293,7.0,4.04
T22,GL-5676,2026-03-13 07:56:00,8.075615,11.539914,10.6,3.45
T22,GL-5676,2026-03-13 07:57:00,8.076149,11.539471,10.1,4.52
T22,GL-5676,2026-03-13 07:58:00,8.076755,11.539114,11.8,4.47
T22,GL-5676,2026-03-13 07:59:00,8.077106,11.538565,4.8,3.5
T22,GL-5676,2026-03-13 08:00:00,8.077713,11.538176,6.4,4.62
T22,GL-5676,2026-03-13 08:01:00,8.078166,11.537868,4.5,3.4
T22,GL-5676,2026-03-13 08:02:00,8.078617,11.537363,6.0,3.57
T22,GL-5676,2026-03-13 08:03:00,8.07916,11.536845,,3.49
T22,GL-5676,2026-03-13 08:04:00,8.079499,11.536485,5.6,5.04
T22,GL-5676,2026-03-13 08:05:00,8.079975,11.536049,7.2,4.75
T22,GL-5676,2026-03-13 08:06:00,8.080598,11.535753,9.4,2.84
T22,GL-5676,2026-03-13 08:07:00,8.081095,11.535329,7.0,4.76
T22,GL-5676,2026-03-13 08:08:00,8.081504,11.534873,5.9,5.49
T22,GL-5676,2026-03-13 08:09:00,8.08189,11.534475,5.5,4.27
T22,GL-5676,2026-03-13 08:10:00,8.082454,11.534017,11.7,4.45
T22,GL-5676,2026-03-13 08:11:00,8.082975,11.53364,11.7,4.76
T22,GL-5676,2026-03-13 08:12:00,8.083517,11.533155,4.5,4.31
T22,GL-5676,2026-03-13 08:13:00,8.083883,11.532793,7.1,3.2
T22,GL-5676,2026-03-13 08:14:00,8.084376,11.532306,10.6,3.55
T22,GL-5676,2026-03-13 08:15:00,8.084803,11.532042,11.2,3.9
T22,GL-5676,2026-03-13 08:16:00,8.08535,11.531574,8.0,4.83
T22,GL-5676,2026-03-13 08:17:00,8.08586,11.531116,10.1,3.65
T22,GL-5676,2026-03-13 08:18:00,8.086429,11.530651,9.4,3.39
T22,GL-5676,2026-03-13 08:19:00,8.086848,11.530352,8.1,3.4
T22,GL-5676,2026-03-13 08:20:00,8.087251,11.529807,11.7,4.61
T22,GL-5676,2026-03-13 08:21:00,8.087719,11.529483,5.0,5.41
T22,GL-5676,2026-03-13 08:22:00,8.08819,11.529032,7.9,3.45
T22,GL-5676,2026-03-13 08:23:00,8.088691,11.528542,6.4,3.29
T22,GL-5676,2026-03-13 08:24:00,8.089191,11.528201,4.3,3.04
T22,GL-5676,2026-03-13 08:25:00,8.089686,11.527843,10.8,3.86
T22,GL-5676,2026-03-13 08:26:00,8.090124,11.527442,8.9,5.33
T22,GL-5676,2026-03-13 08:27:00,8.09066,11.526986,10.3,3.14
T22,GL-5676,2026-03-13 08:28:00,8.091122,11.526579,6.7,3.34
T22,GL-5676,2026-03-13 08:29:00,8.091605,11.526061,7.4,3.4
T22,GL-5676,2026-03-13 08:30:00,8.092043,11.525661,5.1,4.14
T22,GL-5676,2026-03-13 08:31:00,8.09255,11.525193,9.4,2.83
T22,GL-5676,2026-03-13 08:32:00,8.093058,11.524884,6.0,3.73
T22,GL-5676,2026-03-13 08:33:00,8.093447,11.524518,7.6,4.98
T22,GL-5676,2026-03-13 08:34:00,8.094044,11.523994,9.2,4.36
T22,GL-5676,2026-03-13 08:35:00,8.094522,11.523546,10.4,4.84
T22,GL-5676,2026-03-13 08:36:00,8.094967,11.523237,4.6,4.03
T22,GL-5676,2026-03-13 08:37:00,8.095444,11.52274,6.3,3.4
T22,GL-5676,2026-03-13 08:38:00,8.096019,11.522293,5.6,5.57
T22,GL-5676,2026-03-13 08:39:00,8.096376,11.521955,11.8,5.15
T22,GL-5676,2026-03-13 08:40:00,8.096925,11.521555,9.2,3.39
T22,GL-5676,2026-03-13 08:41:00,8.097234,11.521112,5.5,4.67
T22,GL-5676,2026-03-13 08:42:00,8.097892,11.520685,8.7,4.29
T22,GL-5676,2026-03-13 08:43:00,8.098399,11.520182,10.7,5.56
T22,GL-5676,2026-03-13 08:44:00,8.098904,11.519787,11.0,3.35
T22,GL-5676,2026-03-13 08:45:00,8.099342,11.519342,11.3,3.43
T22,GL-5676,2026-03-13 08:46:00,8.09982,11.519058,4.6,3.48
T22,GL-5676,2026-03-13 08:47:00,8.100284,11.518515,11.1,3.25
T22,GL-5676,2026-03-13 08:48:00,8.100757,11.518107,7.4,3.64
T22,GL-5676,2026-03-13 08:49:00,8.101217,11.517717,11.6,4.26
T22,GL-5676,2026-03-13 08:50:00,8.10177,11.51736,9.2,3.79
T22,GL-5676,2026-03-13 08:51:00,8.10219,11.516802,10.4,3.07
T22,GL-5676,2026-03-13 08:52:00,8.102694,11.516471,4.4,2.81
T22,GL-5676,2026-03-13 08:53:00,8.103242,11.516028,10.0,3.98
T22,GL-5676,2026-03-13 08:54:00,8.103604,11.515663,9.3,5.12
T22,GL-5676,2026-03-13 08:55:00,0.0,0.0,9.1,4.96
T22,GL-5676,2026-03-13 08:56:00,8.104594,11.514793,5.5,3.39
T22,GL-5676,2026-03-13 08:57:00,8.105022,11.514508,8.5,5.59
T22,GL-5676,2026-03-13 08:58:00,8.105633,11.514051,5.4,4.74
T22,GL-5676,2026-03-13 08:59:00,8.106167,11.513515,9.7,4.02
T22,GL-5676,2026-03-13 09:00:00,8.106643,11.513086,6.4,5.57
T22,GL-5676,2026-03-13 09:01:00,8.106979,11.512673,5.9,3.22
T22,GL-5676,2026-03-13 09:02:00,8.107418,11.51234,8.5,3.49
T22,GL-5676,2026-03-13 09:03:00,8.107961,11.511869,10.4,3.86
T22,GL-5676,2026-03-13 09:04:00,8.108467,11.511424,9.2,2.92
T22,GL-5676,2026-03-13 09:05:00,8.108944,11.510981,9.2,3.92
T22,GL-5676,2026-03-13 09:06:00,8.109544,11.510631,7.0,5.35
T22,GL-5676,2026-03-13 09:07:00,8.109839,11.510205,7.0,2.9
T22,GL-5676,2026-03-13 09:08:00,8.110259,11.509904,6.7,4.18
T22,GL-5676,2026-03-13 09:09:00,8.110756,11.509306,5.6,3.62
T22,GL-5676,2026-03-13 09:10:00,8.111332,11.509008,6.4,5.4
T22,GL-5676,2026-03-13 09:11:00,8.111816,11.508534,9.4,5.18
T22,GL-5676,2026-03-13 09:12:00,8.112298,11.508126,7.2,4.4
T22,GL-5676,2026-03-13 09:13:00,8.112766,11.507618,4.4,3.28
T22,GL-5676,2026-03-13 09:14:00,8.113294,11.5073,6.1,3.4
T22,GL-5676,2026-03-13 09:15:00,8.113716,11.506847,,5.46
T22,GL-5676,2026-03-13 09:16:00,8.114334,11.50642,8.9,5.11
T22,GL-5676,2026-03-13 09:17:00,8.114731,11.50601,5.5,5.41
T22,GL-5676,2026-03-13 09:18:00,8.115195,11.505549,8.2,3.8
T22,GL-5676,2026-03-13 09:19:00,8.115705,11.505211,4.6,4.32
T22,GL-5676,2026-03-13 09:20:00,8.116134,11.50479,10.4,4.41
T22,GL-5676,2026-03-13 09:21:00,8.116772,11.504454,5.7,4.18
T22,GL-5676,2026-03-13 09:22:00,8.117087,11.503831,8.4,4.28
T22,GL-5676,2026-03-13 09:23:00,8.117668,11.503529,6.1,4.15
T22,GL-5676,2026-03-13 09:24:00,8.118108,11.503005,5.9,3.49
T22,GL-5676,2026-03-13 09:25:00,8.118552,11.50266,,3.06
T22,GL-5676,2026-03-13 09:26:00,8.119024,11.502244,9.3,5.18
T22,GL-5676,2026-03-13 09:27:00,8.119543,11.501835,11.6,3.47
T22,GL-5676,2026-03-13 09:28:00,8.119966,11.501401,9.5,4.8
T22,GL-5676,2026-03-13 09:29:00,8.120531,11.500887,8.6,5.21
T22,GL-5676,2026-03-13 09:30:00,8.120919,11.500517,9.5,2.97
T22,GL-5676,2026-03-13 09:31:00,8.121514,11.500128,8.9,3.99
T22,GL-5676,2026-03-13 09:32:00,8.121815,11.499756,8.1,5.0
T22,GL-5676,2026-03-13 09:33:00,8.122454,11.499205,9.3,3.26
T22,GL-5676,2026-03-13 09:34:00,8.122904,11.498981,10.3,4.48
T22,GL-5676,2026-03-13 09:35:00,8.123324,11.498602,10.1,4.13
T22,GL-5676,2026-03-13 09:36:00,8.123832,11.497999,6.6,4.45
T22,GL-5676,2026-03-13 09:37:00,8.112043,11.497567,10.1,171.39
T22,GL-5676,2026-03-13 09:38:00,8.124772,11.497122,10.4,3.82
T22,GL-5676,2026-03-13 09:39:00,8.12529,11.496829,6.8,4.16
T22,GL-5676,2026-03-13 09:40:00,8.125776,11.496381,6.9,3.07
T22,GL-5676,2026-03-13 09:41:00,8.126358,11.496004,8.8,4.4
T22,GL-5676,2026-03-13 09:42:00,8.126844,11.495553,5.2,5.3
T22,GL-5676,2026-03-13 09:43:00,8.127247,11.495177,8.0,3.46
T22,GL-5676,2026-03-13 09:44:00,8.12779,11.49481,11.9,2.93
