team_id,logger_id,timestamp,longitude,latitude,accuracy_m,speed_kmh
T29,GL-5704,2026-03-12 07:25:00,8.065792,10.991911,5.7,4.09
T29,GL-5704,2026-03-12 07:26:00,8.066277,10.991101,11.1,3.67
T29,GL-5704,2026-03-12 07:27:00,8.066744,10.990276,5.4,4.75
T29,GL-5704,2026-03-12 07:28:00,8.066513,10.990395,6.8,0.82
T29,GL-5704,2026-03-12 07:29:00,8.066814,10.990411,7.1,0.41
T29,GL-5704,2026-03-12 07:30:00,8.066652,10.990508,8.6,0.06
T29,GL-5704,2026-03-12 07:31:00,8.066782,10.99041,4.8,0.2
T29,GL-5704,2026-03-12 07:32:00,8.066492,10.990222,4.7,0.31
T29,GL-5704,2026-03-12 07:33:00,8.06665,10.990586,9.5,0.17
T29,GL-5704,2026-03-12 07:34:00,8.066609,10.990453,8.0,0.81
T29,GL-5704,2026-03-12 07:35:00,8.066703,10.990461,11.3,0.76
T29,GL-5704,2026-03-12 07:36:00,8.066625,10.990449,5.0,0.39
T29,GL-5704,2026-03-12 07:37:00,8.066681,10.990411,5.8,0.81
T29,GL-5704,2026-03-12 07:38:00,8.066547,10.990454,11.2,0.49
T29,GL-5704,2026-03-12 07:39:00,8.066505,10.99018,9.2,0.66
T29,GL-5704,2026-03-12 07:40:00,8.066552,10.990397,5.8,0.71
T29,GL-5704,2026-03-12 07:41:00,8.066595,10.990595,5.4,0.41
T29,GL-5704,2026-03-12 07:42:00,8.066817,10.990434,5.2,0.63
T29,GL-5704,2026-03-12 07:43:00,8.066581,10.990397,11.4,0.79
T29,GL-5704,2026-03-12 07:44:00,8.066567,10.990424,11.3,0.46
T29,GL-5704,2026-03-12 07:45:00,8.066723,10.990342,8.0,0.77
T29,GL-5704,2026-03-12 07:46:00,8.066691,10.990383,6.8,0.41
T29,GL-5704,2026-03-12 07:47:00,8.066642,10.990546,5.2,0.02
T29,GL-5704,2026-03-12 07:48:00,0.0,0.0,6.1,0.31
T29,GL-5704,2026-03-12 07:49:00,8.066247,10.990867,11.4,3.64
T29,GL-5704,2026-03-12 07:50:00,8.065777,10.991131,5.0,5.35
T29,GL-5704,2026-03-12 07:51:00,8.065399,10.991571,7.6,5.45
T29,GL-5704,2026-03-12 07:52:00,8.064922,10.992093,6.6,4.03
T29,GL-5704,2026-03-12 07:53:00,8.064478,10.992671,11.2,3.17
T29,GL-5704,2026-03-12 07:54:00,8.064133,10.992977,11.9,5.34
T29,GL-5704,2026-03-12 07:55:00,8.063752,10.993405,10.7,4.83
T29,GL-5704,2026-03-12 07:56:00,8.063375,10.993655,5.1,4.36
T29,GL-5704,2026-03-12 07:57:00,8.063022,10.994202,10.1,3.3
T29,GL-5704,2026-03-12 07:58:00,8.062739,10.994575,8.9,3.83
T29,GL-5704,2026-03-12 07:59:00,8.062107,10.995059,9.0,3.39
T29,GL-5704,2026-03-12 08:00:00,8.061604,10.995463,5.6,4.59
T29,GL-5704,2026-03-12 08:01:00,8.061271,10.995877,5.2,3.37
T29,GL-5704,2026-03-12 08:02:00,8.060834,10.996231,5.1,2.81
T29,GL-5704,2026-03-12 08:03:00,8.060483,10.996748,5.5,4.5
T29,GL-5704,2026-03-12 08:04:00,8.060047,10.997006,11.1,3.78
T29,GL-5704,2026-03-12 08:05:00,8.059612,10.997649,8.2,2.84
T29,GL-5704,2026-03-12 08:06:00,8.059052,10.997846,7.5,3.83
T29,GL-5704,2026-03-12 08:07:00,8.058618,10.998297,7.7,3.87
T29,GL-5704,2026-03-12 08:08:00,8.05822,10.998818,6.5,4.97
T29,GL-5704,2026-03-12 08:09:00,8.057998,10.999256,4.2,4.85
T29,GL-5704,2026-03-12 08:10:00,8.057569,10.99957,7.0,4.31
T29,GL-5704,2026-03-12 08:11:00,8.057138,11.000097,11.7,5.02
T29,GL-5704,2026-03-12 08:12:00,8.056801,11.00047,7.6,5.47
T29,GL-5704,2026-03-12 08:13:00,8.056424,11.000792,5.5,3.24
T29,GL-5704,2026-03-12 08:14:00,8.055905,11.00131,4.3,4.86
T29,GL-5704,2026-03-12 08:15:00,8.055512,11.001784,9.5,3.77
T29,GL-5704,2026-03-12 08:16:00,8.055131,11.002221,11.8,4.29
T29,GL-5704,2026-03-12 08:17:00,8.054628,11.002593,9.8,2.84
T29,GL-5704,2026-03-12 08:18:00,8.054187,11.002891,10.5,4.75
T29,GL-5704,2026-03-12 08:19:00,8.053817,11.003418,9.5,5.21
T29,GL-5704,2026-03-12 08:20:00,8.053347,11.003857,6.0,3.32
T29,GL-5704,2026-03-12 08:21:00,8.053021,11.004261,7.6,5.32
T29,GL-5704,2026-03-12 08:22:00,8.052545,11.004717,5.1,4.38
T29,GL-5704,2026-03-12 08:23:00,8.052152,11.005191,8.1,4.05
T29,GL-5704,2026-03-12 08:24:00,8.051782,11.005527,8.3,2.81
T29,GL-5704,2026-03-12 08:25:00,7.80631,11.005972,10.9,243.22
T29,GL-5704,2026-03-12 08:26:00,8.050893,11.006427,7.3,3.53
T29,GL-5704,2026-03-12 08:27:00,8.050419,11.006866,7.8,4.99
T29,GL-5704,2026-03-12 08:28:00,8.049906,11.007158,10.6,4.37
T29,GL-5704,2026-03-12 08:29:00,8.049695,11.007605,4.8,5.21
T29,GL-5704,2026-03-12 08:30:00,8.049196,11.008017,8.9,4.67
T29,GL-5704,2026-03-12 08:31:00,8.048804,11.008405,9.9,3.81
T29,GL-5704,2026-03-12 08:32:00,8.048467,11.008872,6.2,4.82
T29,GL-5704,2026-03-12 08:33:00,8.048038,11.009313,10.5,5.0
T29,GL-5704,2026-03-12 08:34:00,8.047603,11.009764,9.0,5.47
T29,GL-5704,2026-03-12 08:35:00,8.047296,11.010126,8.6,4.53
T29,GL-5704,2026-03-12 08:36:00,8.046731,11.010562,11.5,2.84
T29,GL-5704,2026-03-12 08:37:00,8.046308,11.010894,6.4,4.21
T29,GL-5704,2026-03-12 08:38:00,8.046038,11.011399,11.3,4.84
T29,GL-5704,2026-03-12 08:39:00,8.04549,11.011801,7.7,4.53
T29,GL-5704,2026-03-12 08:40:00,8.045147,11.012118,11.1,3.34
T29,GL-5704,2026-03-12 08:41:00,8.044636,11.01265,4.3,2.88
T29,GL-5704,2026-03-12 08:42:00,8.044301,11.013149,7.7,5.3
T29,GL-5704,2026-03-12 08:43:00,8.043927,11.01351,7.7,3.26
T29,GL-5704,2026-03-12 08:44:00,8.043428,11.013916,6.1,3.72
T29,GL-5704,2026-03-12 08:45:00,8.043046,11.014324,9.9,3.15
T29,GL-5704,2026-03-12 08:46:00,8.042685,11.014733,11.4,3.13
T29,GL-5704,2026-03-12 08:47:00,8.042249,11.015235,6.1,3.77
T29,GL-5704,2026-03-12 08:48:00,8.041866,11.015541,4.4,4.9
T29,GL-5704,2026-03-12 08:49:00,8.041386,11.015907,8.6,5.39
T29,GL-5704,2026-03-12 08:50:00,8.041002,11.01644,11.9,5.41
T29,GL-5704,2026-03-12 08:51:00,8.040644,11.016945,8.3,4.03
T29,GL-5704,2026-03-12 08:52:00,8.040164,11.017242,6.2,4.45
T29,GL-5704,2026-03-12 08:53:00,8.039694,11.01768,9.8,5.22
T29,GL-5704,2026-03-12 08:54:00,8.039275,11.018134,7.2,2.93
T29,GL-5704,2026-03-12 08:55:00,8.038846,11.018475,6.9,4.74
T29,GL-5704,2026-03-12 08:56:00,8.038528,11.018872,7.1,4.63
T29,GL-5704,2026-03-12 08:57:00,8.038114,11.019393,4.3,4.49
T29,GL-5704,2026-03-12 08:58:00,8.037671,11.019754,6.7,4.7
T29,GL-5704,2026-03-12 08:59:00,8.037327,11.02009,11.0,4.86
T29,GL-5704,2026-03-12 09:00:00,8.03685,11.020621,9.7,5.39
T29,GL-5704,2026-03-12 09:01:00,8.03649,11.021103,6.5,3.6
T29,GL-5704,2026-03-12 09:02:00,8.036054,11.021364,9.8,4.44
T29,GL-5704,2026-03-12 09:03:00,8.035632,11.021832,5.5,4.49
T29,GL-5704,2026-03-12 09:04:00,8.035178,11.022339,4.9,3.58
T29,GL-5704,2026-03-12 09:05:00,8.034732,11.022726,9.9,4.38
T29,GL-5704,2026-03-12 09:06:00,8.034309,11.023226,9.1,3.41
T29,GL-5704,2026-03-12 09:07:00,8.033928,11.023555,4.9,4.23
T29,GL-5704,2026-03-12 09:08:00,8.033553,11.024021,11.3,3.09
T29,GL-5704,2026-03-12 09:09:00,8.033142,11.02435,5.3,4.79
T29,GL-5704,2026-03-12 09:10:00,8.032688,11.024829,5.2,3.16
T29,GL-5704,2026-03-12 09:11:00,8.032335,11.025296,4.1,4.06
T29,GL-5704,2026-03-12 09:12:00,8.031817,11.025584,12.0,3.88
T29,GL-5704,2026-03-12 09:13:00,8.031454,11.026047,7.2,2.88
T29,GL-5704,2026-03-12 09:14:00,8.030986,11.026442,6.2,5.23
T29,GL-5704,2026-03-12 09:15:00,8.030673,11.026854,5.8,3.81
T29,GL-5704,2026-03-12 09:16:00,8.030115,11.027274,7.9,2.9
T29,GL-5704,2026-03-12 09:17:00,8.029736,11.027655,7.0,3.57
T29,GL-5704,2026-03-12 09:18:00,8.029371,11.028179,8.0,4.85
T29,GL-5704,2026-03-12 09:19:00,8.028966,11.028458,7.9,2.95
T29,GL-5704,2026-03-12 09:20:00,8.02857,11.028952,9.0,4.17
T29,GL-5704,2026-03-12 09:21:00,8.028084,11.029407,5.7,5.02
T29,GL-5704,2026-03-12 09:22:00,8.027706,11.030012,5.3,4.82
T29,GL-5704,2026-03-12 09:23:00,8.027196,11.030292,8.4,2.82
T29,GL-5704,2026-03-12 09:24:00,8.026822,11.030609,12.0,3.52
T29,GL-5704,2026-03-12 09:25:00,8.026502,11.031049,7.3,3.03
T29,GL-5704,2026-03-12 09:26:00,8.025949,11.031511,11.4,5.24
T29,GL-5704,2026-03-12 09:27:00,8.025583,11.031975,10.2,4.04
T29,GL-5704,2026-03-12 09:28:00,8.025111,11.032295,5.5,4.32
T29,GL-5704,2026-03-12 09:29:00,8.024796,11.032781,6.6,3.5
T29,GL-5704,2026-03-12 09:30:00,8.024426,11.033071,8.8,4.34
T29,GL-5704,2026-03-12 09:31:00,8.023981,11.033638,5.3,3.74
T29,GL-5704,2026-03-12 09:32:00,8.023569,11.033966,7.7,3.17
T29,GL-5704,2026-03-12 09:33:00,8.023176,11.03455,5.9,4.32
T29,GL-5704,2026-03-12 09:34:00,8.022706,11.034976,4.1,3.98
T29,GL-5704,2026-03-12 09:35:00,8.022501,11.035303,7.7,3.39
T29,GL-5704,2026-03-12 09:36:00,8.02195,11.035744,4.7,5.03
T29,GL-5704,2026-03-12 09:37:00,8.021522,11.036183,10.4,2.8
T29,GL-5704,2026-03-12 09:38:00,8.021039,11.036662,8.2,4.36
T29,GL-5704,2026-03-12 09:39:00,8.02067,11.036985,10.0,4.0
T29,GL-5704,2026-03-12 09:40:00,8.020227,11.037441,12.0,2.9
