team_id,logger_id,timestamp,longitude,latitude,accuracy_m,speed_kmh
T31,GL-3002,2026-03-09 07:40:00,8.077173,11.270847,5.0,4.64
T31,GL-3002,2026-03-09 07:41:00,8.077655,11.271381,10.2,3.42
T31,GL-3002,2026-03-09 07:42:00,8.078344,11.271644,9.4,4.23
T31,GL-3002,2026-03-09 07:43:00,8.078874,11.272032,9.8,3.12
T31,GL-3002,2026-03-09 07:44:00,8.079399,11.272366,10.4,3.48
T31,GL-3002,2026-03-09 07:45:00,8.080018,11.27265,5.2,5.28
T31,GL-3002,2026-03-09 07:46:00,8.080615,11.27315,10.5,4.29
T31,GL-3002,2026-03-09 07:47:00,8.080308,11.27309,8.1,0.65
T31,GL-3002,2026-03-09 07:48:00,8.080445,11.273219,6.2,0.76
T31,GL-3002,2026-03-09 07:49:00,8.080438,11.273104,11.7,0.01
T31,GL-3002,2026-03-09 07:50:00,8.080473,11.273089,8.2,0.54
T31,GL-3002,2026-03-09 07:51:00,8.080513,11.273171,11.3,0.53
T31,GL-3002,2026-03-09 07:52:00,8.080351,11.273266,11.9,0.1
T31,GL-3002,2026-03-09 07:53:00,8.080435,11.273168,4.8,0.85
T31,GL-3002,2026-03-09 07:54:00,8.080479,11.27318,6.6,0.78
T31,GL-3002,2026-03-09 07:55:00,8.080494,11.27295,9.4,0.79
T31,GL-3002,2026-03-09 07:56:00,8.080555,11.273081,9.4,0.37
T31,GL-3002,2026-03-09 07:57:00,8.080383,11.273225,4.5,0.03
T31,GL-3002,2026-03-09 07:58:00,8.080399,11.273039,6.3,0.23
T31,GL-3002,2026-03-09 07:59:00,8.080318,11.273171,5.7,0.83
T31,GL-3002,2026-03-09 08:00:00,8.080622,11.273232,10.3,0.26
T31,GL-3002,2026-03-09 08:01:00,8.080681,11.273111,4.8,0.49
T31,GL-3002,2026-03-09 08:02:00,8.080522,11.273143,6.6,0.83
T31,GL-3002,2026-03-09 08:03:00,8.080519,11.273033,8.7,0.79
T31,GL-3002,2026-03-09 08:04:00,8.080466,11.27326,9.4,0.02
T31,GL-3002,2026-03-09 08:05:00,8.080501,11.273226,8.4,0.46
T31,GL-3002,2026-03-09 08:06:00,8.080526,11.273064,5.8,0.7
T31,GL-3002,2026-03-09 08:07:00,8.080018,11.273522,9.9,3.02
T31,GL-3002,2026-03-09 08:08:00,8.079597,11.273751,5.8,4.16
T31,GL-3002,2026-03-09 08:09:00,8.079061,11.274146,5.2,3.68
T31,GL-3002,2026-03-09 08:10:00,8.078628,11.274409,10.7,3.47
T31,GL-3002,2026-03-09 08:11:00,8.078215,11.2747,9.9,3.45
T31,GL-3002,2026-03-09 08:12:00,8.077744,11.275046,5.7,5.3
T31,GL-3002,2026-03-09 08:13:00,8.077178,11.275304,6.9,5.57
T31,GL-3002,2026-03-09 08:14:00,8.076827,11.275503,11.5,5.11
T31,GL-3002,2026-03-09 08:15:00,8.076407,11.27571,7.6,4.03
T31,GL-3002,2026-03-09 08:16:00,8.075899,11.27602,8.8,4.89
T31,GL-3002,2026-03-09 08:17:00,8.075406,11.276469,11.4,3.23
T31,GL-3002,2026-03-09 08:18:00,8.07493,11.276643,4.7,5.4
T31,GL-3002,2026-03-09 08:19:00,8.074427,11.276986,11.9,4.37
T31,GL-3002,2026-03-09 08:20:00,8.073964,11.277276,7.0,2.91
T31,GL-3002,2026-03-09 08:21:00,8.073501,11.277615,9.1,3.76
T31,GL-3002,2026-03-09 08:22:00,8.073019,11.277851,7.6,5.16
T31,GL-3002,2026-03-09 08:23:00,8.072526,11.278131,9.3,5.47
T31,GL-3002,2026-03-09 08:24:00,8.072142,11.278415,10.5,3.32
T31,GL-3002,2026-03-09 08:25:00,8.071635,11.278723,4.9,4.42
T31,GL-3002,2026-03-09 08:26:00,8.07129,11.278911,7.3,3.94
T31,GL-3002,2026-03-09 08:27:00,8.070807,11.27925,7.1,3.76
T31,GL-3002,2026-03-09 08:28:00,8.070385,11.279524,6.1,4.39
T31,GL-3002,2026-03-09 08:29:00,8.069772,11.279949,9.1,3.49
T31,GL-3002,2026-03-09 08:30:00,8.069418,11.280074,8.6,4.92
T31,GL-3002,2026-03-09 08:31:00,8.068834,11.280439,4.0,3.13
T31,GL-3002,2026-03-09 08:32:00,8.068405,11.2807,7.6,4.99
T31,GL-3002,2026-03-09 08:33:00,8.067915,11.281031,6.3,3.29
T31,GL-3002,2026-03-09 08:34:00,8.067321,11.281319,6.3,5.56
T31,GL-3002,2026-03-09 08:35:00,8.066867,11.281498,5.0,3.21
T31,GL-3002,2026-03-09 08:36:00,8.066556,11.281836,7.9,2.89
T31,GL-3002,2026-03-09 08:37:00,8.0661,11.282246,9.2,3.77
T31,GL-3002,2026-03-09 08:38:00,8.065574,11.282381,9.2,4.15
T31,GL-3002,2026-03-09 08:39:00,8.065192,11.282722,8.1,4.23
T31,GL-3002,2026-03-09 08:40:00,8.064623,11.283055,10.9,4.87
T31,GL-3002,2026-03-09 08:41:00,8.064144,11.283257,7.4,4.06
T31,GL-3002,2026-03-09 08:42:00,8.063792,11.283708,9.0,4.22
T31,GL-3002,2026-03-09 08:43:00,8.063337,11.283843,6.8,3.83
T31,GL-3002,2026-03-09 08:44:00,8.062915,11.284265,10.5,4.25
T31,GL-3002,2026-03-09 08:45:00,8.062347,11.284462,4.5,3.63
T31,GL-3002,2026-03-09 08:46:00,8.061832,11.284686,7.2,2.86
T31,GL-3002,2026-03-09 08:47:00,8.061501,11.285005,6.9,3.03
T31,GL-3002,2026-03-09 08:48:00,8.060999,11.285415,9.0,5.45
T31,GL-3002,2026-03-09 08:49:00,8.060479,11.285589,11.7,3.78
T31,GL-3002,2026-03-09 08:50:00,8.059994,11.285902,9.3,4.27
T31,GL-3002,2026-03-09 08:51:00,8.059487,11.286188,5.3,2.93
T31,GL-3002,2026-03-09 08:52:00,8.059149,11.286505,4.4,3.53
T31,GL-3002,2026-03-09 08:53:00,8.058661,11.286826,8.2,3.34
T31,GL-3002,2026-03-09 08:54:00,8.058148,11.287157,10.3,3.57
T31,GL-3002,2026-03-09 08:55:00,8.057733,11.287409,10.7,3.93
T31,GL-3002,2026-03-09 08:56:00,8.057366,11.287679,7.0,3.13
T31,GL-3002,2026-03-09 08:57:00,8.056716,11.287939,11.2,5.59
T31,GL-3002,2026-03-09 08:58:00,8.056329,11.288223,5.7,3.43
T31,GL-3002,2026-03-09 08:59:00,8.055848,11.288436,7.9,3.25
T31,GL-3002,2026-03-09 09:00:00,8.055356,11.28884,11.4,3.14
T31,GL-3002,2026-03-09 09:01:00,8.054839,11.289182,5.5,2.92
T31,GL-3002,2026-03-09 09:02:00,8.054443,11.289322,11.1,4.43
T31,GL-3002,2026-03-09 09:03:00,8.054035,11.289712,6.5,3.73
T31,GL-3002,2026-03-09 09:04:00,8.053599,11.289997,11.7,3.5
T31,GL-3002,2026-03-09 09:05:00,8.053066,11.29027,6.6,5.44
T31,GL-3002,2026-03-09 09:06:00,8.052558,11.290541,10.4,5.02
T31,GL-3002,2026-03-09 09:07:00,8.052158,11.290851,10.2,3.21
T31,GL-3002,2026-03-09 09:08:00,8.051632,11.291172,6.8,5.57
T31,GL-3002,2026-03-09 09:09:00,8.051212,11.291358,8.1,2.91
T31,GL-3002,2026-03-09 09:10:00,8.050729,11.291729,7.4,4.55
T31,GL-3002,2026-03-09 09:11:00,8.050237,11.291961,6.8,5.08
T31,GL-3002,2026-03-09 09:12:00,8.049802,11.292226,11.0,4.85
T31,GL-3002,2026-03-09 09:13:00,8.049243,11.292587,5.2,5.49
T31,GL-3002,2026-03-09 09:14:00,8.048863,11.292845,6.3,3.91
T31,GL-3002,2026-03-09 09:15:00,8.048414,11.293149,9.0,4.7
T31,GL-3002,2026-03-09 09:16:00,8.047833,11.293464,9.1,5.29
T31,GL-3002,2026-03-09 09:17:00,8.047461,11.293605,9.7,2.9
T31,GL-3002,2026-03-09 09:18:00,8.046918,11.293973,7.2,5.35
T31,GL-3002,2026-03-09 09:19:00,8.046478,11.294414,10.0,3.01
T31,GL-3002,2026-03-09 09:20:00,8.046066,11.29467,12.0,3.24
T31,GL-3002,2026-03-09 09:21:00,8.045634,11.294932,11.7,4.96
T31,GL-3002,2026-03-09 09:22:00,8.045107,11.295186,11.9,2.98
T31,GL-3002,2026-03-09 09:23:00,8.04469,11.295417,7.9,3.93
T31,GL-3002,2026-03-09 09:24:00,8.044198,11.295886,10.8,4.44
T31,GL-3002,2026-03-09 09:25:00,8.043676,11.296237,8.6,4.14
T31,GL-3002,2026-03-09 09:26:00,8.043296,11.296389,11.8,5.55
T31,GL-3002,2026-03-09 09:27:00,8.042867,11.296685,11.7,4.92
T31,GL-3002,2026-03-09 09:28:00,8.042521,11.296917,8.5,5.26
T31,GL-3002,2026-03-09 09:29:00,8.041912,11.297356,10.1,4.59
T31,GL-3002,2026-03-09 09:30:00,8.041405,11.297432,8.7,4.42
T31,GL-3002,2026-03-09 09:31:00,8.04091,11.297909,5.0,3.62
T31,GL-3002,2026-03-09 09:32:00,8.040518,11.298079,9.0,5.02
T31,GL-3002,2026-03-09 09:33:00,8.040121,11.298407,4.7,5.13
T31,GL-3002,2026-03-09 09:34:00,8.039678,11.298608,11.0,4.98
T31,GL-3002,2026-03-09 09:35:00,8.039145,11.298962,4.4,4.43
T31,GL-3002,2026-03-09 09:36:00,8.038674,11.299256,7.7,3.72
T31,GL-3002,2026-03-09 09:37:00,8.038124,11.299546,6.2,3.83
T31,GL-3002,2026-03-09 09:38:00,8.037761,11.299872,8.5,5.08
T31,GL-3002,2026-03-09 09:39:00,8.037139,11.300173,7.4,3.24
T31,GL-3002,2026-03-09 09:40:00,8.036658,11.300349,4.9,4.37
T31,GL-3002,2026-03-09 09:41:00,8.036312,11.300698,10.4,3.3
T31,GL-3002,2026-03-09 09:42:00,8.035908,11.300997,4.9,4.14
T31,GL-3002,2026-03-09 09:43:00,8.035456,11.301296,7.8,3.35
