team_id,logger_id,timestamp,longitude,latitude,accuracy_m,speed_kmh
T23,GL-3638,2026-03-11 07:37:00,7.838281,11.270291,11.8,4.23
T23,GL-3638,2026-03-11 07:38:00,7.837811,11.270907,6.8,3.36
T23,GL-3638,2026-03-11 07:39:00,7.837469,11.271588,11.4,3.63
T23,GL-3638,2026-03-11 07:40:00,7.837152,11.272352,,5.28
T23,GL-3638,2026-03-11 07:41:00,7.836844,11.272951,6.2,3.61
T23,GL-3638,2026-03-11 07:42:00,7.836368,11.273692,4.0,4.79
T23,GL-3638,2026-03-11 07:43:00,8.160918,11.27376,4.5,204.97
T23,GL-3638,2026-03-11 07:44:00,7.836276,11.273589,5.7,0.6
T23,GL-3638,2026-03-11 07:45:00,7.836323,11.273654,7.4,0.22
T23,GL-3638,2026-03-11 07:46:00,7.836432,11.273653,8.9,0.11
T23,GL-3638,2026-03-11 07:47:00,7.836286,11.273681,8.2,0.76
T23,GL-3638,2026-03-11 07:48:00,7.836327,11.273534,7.4,0.29
T23,GL-3638,2026-03-11 07:49:00,7.83635,11.273768,7.4,0.46
T23,GL-3638,2026-03-11 07:50:00,7.836315,11.273609,5.1,0.01
T23,GL-3638,2026-03-11 07:51:00,7.836424,11.273697,6.8,0.21
T23,GL-3638,2026-03-11 07:52:00,7.836256,11.2736,,0.37
T23,GL-3638,2026-03-11 07:53:00,7.836148,11.273748,11.2,0.8
T23,GL-3638,2026-03-11 07:54:00,7.836338,11.273593,5.3,0.6
T23,GL-3638,2026-03-11 07:55:00,7.836261,11.27372,5.2,0.19
T23,GL-3638,2026-03-11 07:56:00,7.836443,11.273677,4.8,0.66
T23,GL-3638,2026-03-11 07:57:00,7.836346,11.273821,11.9,0.05
T23,GL-3638,2026-03-11 07:58:00,7.836208,11.273721,6.0,0.0
T23,GL-3638,2026-03-11 07:59:00,11.273685,7.836225,7.4,0.88
T23,GL-3638,2026-03-11 08:00:00,7.836255,11.273636,4.5,0.26
T23,GL-3638,2026-03-11 08:01:00,7.836306,11.273702,7.3,0.32
T23,GL-3638,2026-03-11 08:02:00,7.836372,11.273688,4.9,0.7
T23,GL-3638,2026-03-11 08:03:00,7.835965,11.273156,5.6,4.91
T23,GL-3638,2026-03-11 08:04:00,7.835392,11.272752,5.0,5.48
T23,GL-3638,2026-03-11 08:05:00,7.83506,11.272526,9.0,5.25
T23,GL-3638,2026-03-11 08:06:00,7.834653,11.272026,8.8,4.12
T23,GL-3638,2026-03-11 08:07:00,7.834086,11.271584,11.5,4.34
T23,GL-3638,2026-03-11 08:08:00,7.833612,11.271299,6.4,5.06
T23,GL-3638,2026-03-11 08:09:00,7.833256,11.270847,8.2,3.11
T23,GL-3638,2026-03-11 08:10:00,7.832738,11.270376,7.6,5.43
T23,GL-3638,2026-03-11 08:11:00,7.832359,11.26988,6.4,3.56
T23,GL-3638,2026-03-11 08:12:00,7.831941,11.269638,5.6,3.31
T23,GL-3638,2026-03-11 08:13:00,7.831454,11.269204,,4.54
T23,GL-3638,2026-03-11 08:14:00,11.268781,7.831037,,3.3
T23,GL-3638,2026-03-11 08:15:00,7.830712,11.268279,8.2,3.41
T23,GL-3638,2026-03-11 08:16:00,7.830182,11.267928,10.8,3.44
T23,GL-3638,2026-03-11 08:17:00,7.82985,11.267624,5.4,4.93
T23,GL-3638,2026-03-11 08:18:00,7.82928,11.26711,8.9,5.54
T23,GL-3638,2026-03-11 08:19:00,7.828853,11.266861,8.5,2.91
T23,GL-3638,2026-03-11 08:20:00,7.828486,11.26635,5.7,3.4
T23,GL-3638,2026-03-11 08:21:00,7.827922,11.265841,10.7,2.83
T23,GL-3638,2026-03-11 08:22:00,7.827533,11.265454,8.6,4.67
T23,GL-3638,2026-03-11 08:23:00,7.827067,11.265053,11.9,4.06
T23,GL-3638,2026-03-11 08:24:00,7.826651,11.264749,11.9,3.5
T23,GL-3638,2026-03-11 08:25:00,7.826229,11.264345,11.3,3.24
T23,GL-3638,2026-03-11 08:26:00,7.825781,11.263803,4.7,3.09
T23,GL-3638,2026-03-11 08:27:00,7.825379,11.263456,6.9,3.07
T23,GL-3638,2026-03-11 08:28:00,7.824945,11.263114,5.5,3.88
T23,GL-3638,2026-03-11 08:29:00,7.824353,11.262689,11.1,2.95
T23,GL-3638,2026-03-11 08:30:00,7.824164,11.262175,4.3,2.88
T23,GL-3638,2026-03-11 08:31:00,7.823561,11.261808,7.4,3.81
T23,GL-3638,2026-03-11 08:32:00,7.823117,11.261406,10.0,2.87
T23,GL-3638,2026-03-11 08:33:00,7.822833,11.261056,7.8,4.7
T23,GL-3638,2026-03-11 08:34:00,7.822282,11.260663,5.3,3.0
T23,GL-3638,2026-03-11 08:35:00,7.821767,11.260257,5.6,4.74
T23,GL-3638,2026-03-11 08:36:00,7.821343,11.259892,10.9,3.2
T23,GL-3638,2026-03-11 08:37:00,7.820959,11.25938,5.3,3.08
T23,GL-3638,2026-03-11 08:38:00,7.820536,11.258978,6.1,4.61
T23,GL-3638,2026-03-11 08:39:00,7.820019,11.258465,7.7,2.93
T23,GL-3638,2026-03-11 08:40:00,7.819551,11.25815,4.8,3.11
T23,GL-3638,2026-03-11 08:41:00,7.819179,11.25777,9.5,5.03
T23,GL-3638,2026-03-11 08:42:00,7.818818,11.257273,11.6,4.03
T23,GL-3638,2026-03-11 08:43:00,7.818323,11.256933,8.6,4.52
T23,GL-3638,2026-03-11 08:44:00,7.817807,11.256456,5.3,4.72
T23,GL-3638,2026-03-11 08:45:00,7.817375,11.256141,11.5,4.32
T23,GL-3638,2026-03-11 08:46:00,7.816994,11.255675,10.2,4.63
T23,GL-3638,2026-03-11 08:47:00,7.816487,11.255426,11.9,4.95
T23,GL-3638,2026-03-11 08:48:00,7.81606,11.255026,9.6,4.36
T23,GL-3638,2026-03-11 08:49:00,7.815557,11.25447,10.9,4.56
T23,GL-3638,2026-03-11 08:50:00,7.81521,11.254091,6.0,3.28
T23,GL-3638,2026-03-11 08:51:00,7.814788,11.253655,9.2,4.06
T23,GL-3638,2026-03-11 08:52:00,7.81437,11.253313,10.4,4.39
T23,GL-3638,2026-03-11 08:53:00,7.814028,11.252828,6.7,5.23
T23,GL-3638,2026-03-11 08:54:00,7.813512,11.252445,11.8,4.99
T23,GL-3638,2026-03-11 08:55:00,7.81292,11.252056,11.1,3.29
T23,GL-3638,2026-03-11 08:56:00,7.812671,11.251797,7.8,4.23
T23,GL-3638,2026-03-11 08:57:00,7.812236,11.251313,4.7,4.26
T23,GL-3638,2026-03-11 08:58:00,7.811732,11.250951,8.8,4.65
T23,GL-3638,2026-03-11 08:59:00,7.811282,11.250402,9.8,4.99
T23,GL-3638,2026-03-11 09:00:00,7.810803,11.250062,4.9,5.48
T23,GL-3638,2026-03-11 09:01:00,7.810415,11.249614,11.9,5.1
T23,GL-3638,2026-03-11 09:02:00,7.809972,11.249292,6.9,3.78
T23,GL-3638,2026-03-11 09:03:00,7.809475,11.248858,8.5,4.54
T23,GL-3638,2026-03-11 09:04:00,7.809052,11.248354,4.3,4.38
T23,GL-3638,2026-03-11 09:05:00,7.808479,11.247993,10.8,3.18
T23,GL-3638,2026-03-11 09:06:00,7.80816,11.247574,5.7,5.58
T23,GL-3638,2026-03-11 09:07:00,7.807742,11.247243,11.6,4.85
T23,GL-3638,2026-03-11 09:08:00,7.807259,11.246776,10.1,3.14
T23,GL-3638,2026-03-11 09:09:00,7.806871,11.246299,10.9,3.01
T23,GL-3638,2026-03-11 09:10:00,7.806476,11.245935,10.3,3.37
T23,GL-3638,2026-03-11 09:11:00,7.806036,11.245507,4.1,3.92
T23,GL-3638,2026-03-11 09:12:00,7.805669,11.245133,8.6,4.43
T23,GL-3638,2026-03-11 09:13:00,7.80517,11.244709,6.6,3.86
T23,GL-3638,2026-03-11 09:14:00,7.804725,11.244249,10.4,3.44
T23,GL-3638,2026-03-11 09:15:00,7.804145,11.243897,11.6,4.25
T23,GL-3638,2026-03-11 09:16:00,7.803699,11.243363,8.0,3.76
T23,GL-3638,2026-03-11 09:17:00,7.803425,11.243079,4.2,3.63
T23,GL-3638,2026-03-11 09:18:00,7.802881,11.242677,,3.3
T23,GL-3638,2026-03-11 09:19:00,7.802473,11.242333,7.6,3.26
T23,GL-3638,2026-03-11 09:20:00,7.801973,11.241766,8.2,4.37
T23,GL-3638,2026-03-11 09:21:00,7.801533,11.241416,8.0,3.39
T23,GL-3638,2026-03-11 09:22:00,7.801129,11.24107,10.5,4.03
T23,GL-3638,2026-03-11 09:23:00,7.80065,11.240552,9.3,3.31
T23,GL-3638,2026-03-11 09:24:00,7.800188,11.240179,10.5,5.41
T23,GL-3638,2026-03-11 09:25:00,7.799832,11.239803,9.1,5.18
T23,GL-3638,2026-03-11 09:26:00,7.799324,11.239421,11.2,4.75
T23,GL-3638,2026-03-11 09:27:00,7.798983,11.238986,6.7,4.38
T23,GL-3638,2026-03-11 09:28:00,7.798634,11.238472,9.1,5.02
T23,GL-3638,2026-03-11 09:29:00,7.797973,11.238215,7.9,4.01
T23,GL-3638,2026-03-11 09:30:00,7.797662,11.237831,6.9,5.21
T23,GL-3638,2026-03-11 09:31:00,7.797321,11.237377,7.0,4.84
T23,GL-3638,2026-03-11 09:32:00,7.79671,11.236942,9.4,2.82
T23,GL-3638,2026-03-11 09:33:00,7.796306,11.236529,4.6,5.53
T23,GL-3638,2026-03-11 09:34:00,7.795797,11.236004,10.1,5.4
T23,GL-3638,2026-03-11 09:35:00,7.795311,11.235759,5.8,3.8
T23,GL-3638,2026-03-11 09:36:00,7.794915,11.235395,6.9,3.32
T23,GL-3638,2026-03-11 09:37:00,7.794636,11.234933,4.8,3.31
T23,GL-3638,2026-03-11 09:38:00,7.794106,11.234459,7.0,3.19
T23,GL-3638,2026-03-11 09:39:00,7.793613,11.234121,7.0,5.11
T23,GL-3638,2026-03-11 09:40:00,7.793152,11.233703,9.2,3.3
T23,GL-3638,2026-03-11 09:41:00,7.792851,11.233265,5.0,3.7
T23,GL-3638,2026-03-11 09:42:00,7.79238,11.232924,8.6,3.31
T23,GL-3638,2026-03-11 09:43:00,7.791917,11.232479,7.3,3.79
T23,GL-3638,2026-03-11 09:44:00,7.791499,11.232041,9.8,4.72
T23,GL-3638,2026-03-11 09:45:00,7.791015,11.23154,8.5,3.16
T23,GL-3638,2026-03-11 09:46:00,7.790521,11.231258,6.1,4.56
T23,GL-3638,2026-03-11 09:47:00,7.790124,11.230776,5.1,4.19
T23,GL-3638,2026-03-11 09:48:00,7.789646,11.230392,6.3,4.18
T23,GL-3638,2026-03-11 09:49:00,7.789274,11.229864,8.3,3.84
T23,GL-3638,2026-03-11 09:50:00,7.788757,11.229645,7.7,3.41
T23,GL-3638,2026-03-11 09:51:00,7.788294,11.229246,7.5,4.35
T23,GL-3638,2026-03-11 09:52:00,7.787927,11.228795,10.9,4.63
T23,GL-3638,2026-03-11 09:53:00,7.787493,11.228239,10.2,4.28
T23,GL-3638,2026-03-11 09:54:00,7.78706,11.227966,5.1,3.66
T23,GL-3638,2026-03-11 09:55:00,7.786604,11.227492,7.4,3.33
T23,GL-3638,2026-03-11 09:56:00,7.786169,11.227099,10.6,3.62
T23,GL-3638,2026-03-11 09:57:00,7.785779,11.226752,9.1,3.57
T23,GL-3638,2026-03-11 09:58:00,7.78537,11.2264,9.8,3.93
T23,GL-3638,2026-03-11 09:59:00,7.784796,11.225954,8.4,3.7
T23,GL-3638,2026-03-11 10:00:00,7.7845,11.225486,11.8,4.75
T23,GL-3638,2026-03-11 10:01:00,7.783961,11.225055,10.8,4.09
T23,GL-3638,2026-03-11 10:02:00,7.784018,11.225064,7.2,0.84
T23,GL-3638,2026-03-11 10:03:00,7.783896,11.225103,6.5,0.04
T23,GL-3638,2026-03-11 10:04:00,7.784088,11.225345,11.7,0.25
T23,GL-3638,2026-03-11 10:05:00,7.784042,11.225074,4.6,0.13
T23,GL-3638,2026-03-11 10:06:00,7.78396,11.225034,4.1,0.04
T23,GL-3638,2026-03-11 10:07:00,7.784082,11.225229,11.3,0.48
T23,GL-3638,2026-03-11 10:08:00,7.784076,11.225046,9.9,0.35
T23,GL-3638,2026-03-11 10:09:00,7.78397,11.224963,6.4,0.45
T23,GL-3638,2026-03-11 10:10:00,7.784063,11.225172,11.2,0.39
T23,GL-3638,2026-03-11 10:11:00,7.783983,11.225208,6.8,0.72
T23,GL-3638,2026-03-11 10:12:00,7.783945,11.225091,6.8,0.69
T23,GL-3638,2026-03-11 10:13:00,7.784124,11.225199,8.3,0.07
T23,GL-3638,2026-03-11 10:14:00,7.784019,11.224994,8.4,0.77
T23,GL-3638,2026-03-11 10:15:00,7.784053,11.225256,10.9,0.29
T23,GL-3638,2026-03-11 10:16:00,7.783939,11.225205,7.9,0.67
T23,GL-3638,2026-03-11 10:17:00,7.783976,11.225047,4.9,0.85
T23,GL-3638,2026-03-11 10:18:00,7.784021,11.225092,9.5,0.73
T23,GL-3638,2026-03-11 10:19:00,7.783941,11.225147,5.8,0.54
T23,GL-3638,2026-03-11 10:20:00,7.783983,11.225043,8.5,0.75
T23,GL-3638,2026-03-11 10:21:00,7.784124,11.224971,5.5,0.79
T23,GL-3638,2026-03-11 10:22:00,7.783943,11.225218,4.1,0.43
T23,GL-3638,2026-03-11 10:23:00,7.784149,11.225078,9.3,0.14
T23,GL-3638,2026-03-11 10:24:00,7.78399,11.225063,11.5,0.63
T23,GL-3638,2026-03-11 10:25:00,7.783974,11.225217,11.5,0.08
T23,GL-3638,2026-03-11 10:26:00,7.784017,11.225138,4.7,0.19
T23,GL-3638,2026-03-11 10:27:00,7.784036,11.225087,8.9,0.23
T23,GL-3638,2026-03-11 10:28:00,7.783993,11.224905,10.1,0.09
T23,GL-3638,2026-03-11 10:29:00,7.783982,11.225042,8.0,0.11
T23,GL-3638,2026-03-11 10:30:00,7.784029,11.225002,9.1,0.23
T23,GL-3638,2026-03-11 10:31:00,7.783927,11.225121,9.7,0.12
T23,GL-3638,2026-03-11 10:32:00,7.784076,11.225044,11.6,0.44
T23,GL-3638,2026-03-11 10:33:00,7.783907,11.225128,5.0,0.81
T23,GL-3638,2026-03-11 10:34:00,7.784599,11.224981,9.9,3.16
T23,GL-3638,2026-03-11 10:35:00,7.785346,11.224657,8.8,4.79
T23,GL-3638,2026-03-11 10:36:00,7.785755,11.22459,10.1,2.95
T23,GL-3638,2026-03-11 10:37:00,7.786541,11.224319,7.8,5.54
T23,GL-3638,2026-03-11 10:38:00,7.78725,11.224082,8.0,5.53
T23,GL-3638,2026-03-11 10:39:00,7.787844,11.223978,9.4,2.86
T23,GL-3638,2026-03-11 10:40:00,7.788437,11.223631,10.6,3.89
T23,GL-3638,2026-03-11 10:41:00,7.789073,11.22345,7.3,4.29
T23,GL-3638,2026-03-11 10:42:00,7.789722,11.223232,7.2,5.27
T23,GL-3638,2026-03-11 10:43:00,7.79046,11.223089,8.5,5.56
T23,GL-3638,2026-03-11 10:44:00,7.791013,11.222825,10.6,5.33
T23,GL-3638,2026-03-11 10:45:00,7.791701,11.222545,8.3,5.26
T23,GL-3638,2026-03-11 10:46:00,7.792296,11.222452,9.9,4.64
T23,GL-3638,2026-03-11 10:47:00,7.792889,11.222168,7.9,4.26
T23,GL-3638,2026-03-11 10:48:00,7.793553,11.222088,8.6,2.92
T23,GL-3638,2026-03-11 10:49:00,7.794139,11.221749,7.4,4.16
T23,GL-3638,2026-03-11 10:50:00,7.794879,11.221628,4.4,3.43
T23,GL-3638,2026-03-11 10:51:00,7.795501,11.221489,5.0,3.89
T23,GL-3638,2026-03-11 10:52:00,7.79611,11.221244,,4.79
T23,GL-3638,2026-03-11 10:53:00,7.796782,11.220952,11.2,4.79
T23,GL-3638,2026-03-11 10:54:00,7.797337,11.220734,8.8,3.97
T23,GL-3638,2026-03-11 10:55:00,7.798053,11.220605,5.7,4.05
