team_id,logger_id,timestamp,longitude,latitude,accuracy_m,speed_kmh
T02,GL-9745,2026-03-11 07:34:00,7.023404,10.879726,5.3,3.5
T02,GL-9745,2026-03-11 07:35:00,7.022578,10.879185,8.3,2.86
T02,GL-9745,2026-03-11 07:36:00,7.022553,10.879085,5.8,0.59
T02,GL-9745,2026-03-11 07:37:00,7.022511,10.879031,11.4,0.34
T02,GL-9745,2026-03-11 07:38:00,7.022741,10.87912,8.6,0.44
T02,GL-9745,2026-03-11 07:39:00,7.022735,10.879028,11.8,0.73
T02,GL-9745,2026-03-11 07:40:00,7.022545,10.879057,10.7,0.58
T02,GL-9745,2026-03-11 07:41:00,7.02242,10.879032,7.2,0.8
T02,GL-9745,2026-03-11 07:42:00,7.022653,10.879025,8.9,0.07
T02,GL-9745,2026-03-11 07:43:00,7.02272,10.879012,9.8,0.45
T02,GL-9745,2026-03-11 07:44:00,7.022772,10.879011,5.4,0.28
T02,GL-9745,2026-03-11 07:45:00,7.022592,10.879153,11.8,0.55
T02,GL-9745,2026-03-11 07:46:00,7.022622,10.878972,,0.06
T02,GL-9745,2026-03-11 07:47:00,7.022671,10.879091,11.5,0.07
T02,GL-9745,2026-03-11 07:48:00,7.022775,10.879201,8.0,0.57
T02,GL-9745,2026-03-11 07:49:00,7.022627,10.879039,8.1,0.5
T02,GL-9745,2026-03-11 07:50:00,7.022557,10.879005,7.8,0.42
T02,GL-9745,2026-03-11 07:51:00,7.022595,10.879106,9.1,0.09
T02,GL-9745,2026-03-11 07:52:00,7.022633,10.879128,8.8,0.75
T02,GL-9745,2026-03-11 07:53:00,7.022789,10.879068,8.9,0.7
T02,GL-9745,2026-03-11 07:54:00,7.022612,10.879023,10.9,0.53
T02,GL-9745,2026-03-11 07:55:00,7.022648,10.879033,8.0,0.3
T02,GL-9745,2026-03-11 07:56:00,7.022683,10.879084,11.7,0.43
T02,GL-9745,2026-03-11 07:57:00,7.022692,10.879071,6.2,0.87
T02,GL-9745,2026-03-11 07:58:00,7.022571,10.879065,8.1,0.79
T02,GL-9745,2026-03-11 07:59:00,7.022742,10.879134,5.4,0.42
T02,GL-9745,2026-03-11 08:00:00,7.022713,10.879146,8.1,0.29
T02,GL-9745,2026-03-11 08:01:00,7.022706,10.879103,11.6,0.4
T02,GL-9745,2026-03-11 08:02:00,7.022728,10.879183,6.4,0.66
T02,GL-9745,2026-03-11 08:03:00,7.022762,10.879157,9.6,0.84
T02,GL-9745,2026-03-11 08:04:00,7.022638,10.879037,8.3,0.35
T02,GL-9745,2026-03-11 08:05:00,7.022563,10.879058,8.6,0.73
T02,GL-9745,2026-03-11 08:06:00,7.022606,10.879039,9.4,0.48
T02,GL-9745,2026-03-11 08:07:00,7.022564,10.879014,6.9,0.8
T02,GL-9745,2026-03-11 08:08:00,7.023102,10.878466,11.1,5.54
T02,GL-9745,2026-03-11 08:09:00,7.023386,10.87778,7.8,4.02
T02,GL-9745,2026-03-11 08:10:00,7.023725,10.877229,8.5,3.51
T02,GL-9745,2026-03-11 08:11:00,7.02419,10.876691,11.5,4.84
T02,GL-9745,2026-03-11 08:12:00,7.024523,10.876059,4.1,3.92
T02,GL-9745,2026-03-11 08:13:00,7.024996,10.875492,8.9,3.82
T02,GL-9745,2026-03-11 08:14:00,7.025484,10.874929,,4.35
T02,GL-9745,2026-03-11 08:15:00,7.025767,10.874341,8.8,2.84
T02,GL-9745,2026-03-11 08:16:00,7.026099,10.873717,8.1,3.73
T02,GL-9745,2026-03-11 08:17:00,7.026489,10.873259,5.3,2.97
T02,GL-9745,2026-03-11 08:18:00,7.026909,10.872622,9.1,2.96
T02,GL-9745,2026-03-11 08:19:00,7.02729,10.871892,11.5,3.67
T02,GL-9745,2026-03-11 08:20:00,7.027773,10.87139,8.2,5.25
T02,GL-9745,2026-03-11 08:21:00,7.02815,10.87086,,4.86
T02,GL-9745,2026-03-11 08:22:00,7.028497,10.870222,9.4,4.6
T02,GL-9745,2026-03-11 08:23:00,7.028876,10.869686,7.9,4.45
T02,GL-9745,2026-03-11 08:24:00,7.339645,10.869049,11.2,305.67
T02,GL-9745,2026-03-11 08:25:00,7.029716,10.868483,7.5,3.46
T02,GL-9745,2026-03-11 08:26:00,7.029962,10.867774,11.2,3.53
T02,GL-9745,2026-03-11 08:27:00,7.030402,10.867332,5.8,3.12
T02,GL-9745,2026-03-11 08:28:00,7.030719,10.866642,9.1,5.34
T02,GL-9745,2026-03-11 08:29:00,7.031119,10.866099,10.7,3.21
T02,GL-9745,2026-03-11 08:30:00,7.03163,10.865485,5.4,4.32
T02,GL-9745,2026-03-11 08:31:00,7.031947,10.864969,8.8,3.6
T02,GL-9745,2026-03-11 08:32:00,7.032382,10.8643,11.0,3.09
T02,GL-9745,2026-03-11 08:33:00,7.032745,10.863695,10.4,5.37
T02,GL-9745,2026-03-11 08:34:00,7.033202,10.86303,11.1,4.79
T02,GL-9745,2026-03-11 08:35:00,7.03348,10.862664,10.3,5.0
T02,GL-9745,2026-03-11 08:36:00,7.033933,10.861945,11.5,3.78
T02,GL-9745,2026-03-11 08:37:00,7.03441,10.861348,11.5,3.41
T02,GL-9745,2026-03-11 08:38:00,7.034692,10.860779,7.6,4.98
T02,GL-9745,2026-03-11 08:39:00,7.035126,10.860352,8.9,3.87
T02,GL-9745,2026-03-11 08:40:00,7.035424,10.859605,8.7,2.8
T02,GL-9745,2026-03-11 08:41:00,7.03586,10.859072,4.6,5.26
T02,GL-9745,2026-03-11 08:42:00,7.036353,10.858525,9.5,4.88
T02,GL-9745,2026-03-11 08:43:00,7.036774,10.857756,8.9,5.55
T02,GL-9745,2026-03-11 08:44:00,7.036984,10.857286,6.0,5.11
T02,GL-9745,2026-03-11 08:45:00,7.037373,10.856713,11.2,4.66
T02,GL-9745,2026-03-11 08:46:00,7.037823,10.856142,4.8,3.55
T02,GL-9745,2026-03-11 08:47:00,7.038261,10.855593,11.3,3.15
T02,GL-9745,2026-03-11 08:48:00,7.038603,10.855021,8.0,4.89
T02,GL-9745,2026-03-11 08:49:00,7.039109,10.854296,6.2,3.07
T02,GL-9745,2026-03-11 08:50:00,7.03941,10.853825,4.2,3.43
T02,GL-9745,2026-03-11 08:51:00,7.039707,10.85303,9.8,2.9
T02,GL-9745,2026-03-11 08:52:00,7.040161,10.852552,10.8,5.16
T02,GL-9745,2026-03-11 08:53:00,7.040538,10.851974,10.2,5.09
T02,GL-9745,2026-03-11 08:54:00,7.040933,10.851429,4.1,4.71
T02,GL-9745,2026-03-11 08:55:00,7.041328,10.850744,7.6,3.18
T02,GL-9745,2026-03-11 08:56:00,7.041786,10.850157,4.5,4.45
T02,GL-9745,2026-03-11 08:57:00,7.042128,10.849638,10.3,4.11
T02,GL-9745,2026-03-11 08:58:00,7.042546,10.848991,10.9,4.04
T02,GL-9745,2026-03-11 08:59:00,7.042926,10.848531,9.6,5.17
T02,GL-9745,2026-03-11 09:00:00,7.043367,10.847976,8.5,4.86
T02,GL-9745,2026-03-11 09:01:00,7.043629,10.847311,10.4,4.54
T02,GL-9745,2026-03-11 09:02:00,7.04408,10.846642,,5.05
T02,GL-9745,2026-03-11 09:03:00,7.044466,10.846016,10.8,3.05
T02,GL-9745,2026-03-11 09:04:00,7.04486,10.845455,5.0,5.03
T02,GL-9745,2026-03-11 09:05:00,7.045178,10.844928,9.3,4.89
T02,GL-9745,2026-03-11 09:06:00,7.045612,10.844334,4.8,3.93
T02,GL-9745,2026-03-11 09:07:00,7.045968,10.843842,6.7,3.52
T02,GL-9745,2026-03-11 09:08:00,7.046391,10.84316,6.2,2.81
T02,GL-9745,2026-03-11 09:09:00,7.046716,10.84261,9.7,3.46
T02,GL-9745,2026-03-11 09:10:00,7.047124,10.841952,8.6,4.28
T02,GL-9745,2026-03-11 09:11:00,7.047614,10.841318,5.8,4.09
T02,GL-9745,2026-03-11 09:12:00,7.047871,10.840678,6.3,3.43
T02,GL-9745,2026-03-11 09:13:00,7.048352,10.840282,11.6,4.06
T02,GL-9745,2026-03-11 09:14:00,7.048705,10.839511,11.7,3.23
T02,GL-9745,2026-03-11 09:15:00,7.049144,10.83899,7.3,5.55
T02,GL-9745,2026-03-11 09:16:00,7.049523,10.838506,10.3,5.51
T02,GL-9745,2026-03-11 09:17:00,7.049927,10.837869,8.9,4.11
T02,GL-9745,2026-03-11 09:18:00,7.050248,10.837242,11.1,4.97
T02,GL-9745,2026-03-11 09:19:00,7.050537,10.836676,8.5,3.14
T02,GL-9745,2026-03-11 09:20:00,7.051148,10.836104,,4.57
T02,GL-9745,2026-03-11 09:21:00,7.051426,10.835547,6.3,5.31
T02,GL-9745,2026-03-11 09:22:00,7.051837,10.834889,4.1,3.28
T02,GL-9745,2026-03-11 09:23:00,7.052115,10.834277,7.4,5.29
T02,GL-9745,2026-03-11 09:24:00,7.052611,10.833694,6.0,4.37
T02,GL-9745,2026-03-11 09:25:00,7.053002,10.833044,11.2,4.4
T02,GL-9745,2026-03-11 09:26:00,7.053304,10.832468,6.8,3.89
T02,GL-9745,2026-03-11 09:27:00,7.053768,10.832021,9.4,2.99
T02,GL-9745,2026-03-11 09:28:00,7.05412,10.831477,11.6,4.81
T02,GL-9745,2026-03-11 09:29:00,7.05463,10.830701,9.2,3.76
T02,GL-9745,2026-03-11 09:30:00,7.055055,10.830146,7.4,3.18
T02,GL-9745,2026-03-11 09:31:00,7.05522,10.829619,9.6,4.21
T02,GL-9745,2026-03-11 09:32:00,7.055619,10.828985,10.1,2.87
T02,GL-9745,2026-03-11 09:33:00,7.056093,10.828559,8.9,2.85
T02,GL-9745,2026-03-11 09:34:00,7.056611,10.827754,11.4,3.5
T02,GL-9745,2026-03-11 09:35:00,7.056891,10.827265,5.3,4.2
T02,GL-9745,2026-03-11 09:36:00,7.057262,10.826783,9.9,3.01
T02,GL-9745,2026-03-11 09:37:00,7.057693,10.826109,8.0,3.84
T02,GL-9745,2026-03-11 09:38:00,7.057992,10.825562,6.8,3.16
T02,GL-9745,2026-03-11 09:39:00,7.058347,10.824963,9.4,5.24
T02,GL-9745,2026-03-11 09:40:00,7.058882,10.824183,8.7,4.97
T02,GL-9745,2026-03-11 09:41:00,7.059201,10.823726,7.2,4.96
T02,GL-9745,2026-03-11 09:42:00,7.059567,10.8231,5.6,3.92
T02,GL-9745,2026-03-11 09:43:00,7.059978,10.822576,8.1,4.49
T02,GL-9745,2026-03-11 09:44:00,7.060405,10.821976,8.3,2.89
T02,GL-9745,2026-03-11 09:45:00,7.060689,10.821433,10.4,5.34
T02,GL-9745,2026-03-11 09:46:00,7.061124,10.820811,5.7,4.38
T02,GL-9745,2026-03-11 09:47:00,7.061571,10.82013,11.6,3.54
