team_id,logger_id,timestamp,longitude,latitude,accuracy_m,speed_kmh
T18,GL-1750,2026-03-10 07:29:00,7.568503,10.640577,5.9,5.53
T18,GL-1750,2026-03-10 07:30:00,7.567901,10.640648,5.3,3.74
T18,GL-1750,2026-03-10 07:31:00,7.567364,10.640388,9.8,4.14
T18,GL-1750,2026-03-10 07:32:00,7.566759,10.640363,11.3,3.22
T18,GL-1750,2026-03-10 07:33:00,7.56682,10.640389,8.5,0.81
T18,GL-1750,2026-03-10 07:34:00,7.566826,10.64034,8.2,0.55
T18,GL-1750,2026-03-10 07:35:00,7.566886,10.640288,,0.45
T18,GL-1750,2026-03-10 07:36:00,7.566944,10.640344,5.5,0.68
T18,GL-1750,2026-03-10 07:37:00,7.566922,10.640411,7.8,0.35
T18,GL-1750,2026-03-10 07:38:00,7.566825,10.640333,7.8,0.75
T18,GL-1750,2026-03-10 07:39:00,7.56679,10.640285,10.5,0.88
T18,GL-1750,2026-03-10 07:40:00,7.566901,10.640271,9.3,0.8
T18,GL-1750,2026-03-10 07:41:00,7.56685,10.640429,4.7,0.54
T18,GL-1750,2026-03-10 07:42:00,7.566673,10.640387,7.2,0.78
T18,GL-1750,2026-03-10 07:43:00,7.566736,10.640434,5.1,0.43
T18,GL-1750,2026-03-10 07:44:00,7.566823,10.640206,10.8,0.67
T18,GL-1750,2026-03-10 07:45:00,7.566734,10.64042,4.2,0.48
T18,GL-1750,2026-03-10 07:46:00,7.566716,10.640334,8.0,0.57
T18,GL-1750,2026-03-10 07:47:00,7.566722,10.640423,6.0,0.35
T18,GL-1750,2026-03-10 07:48:00,7.566785,10.640347,9.8,0.3
T18,GL-1750,2026-03-10 07:49:00,7.566712,10.640391,7.5,0.78
T18,GL-1750,2026-03-10 07:50:00,7.566846,10.640302,8.9,0.9
T18,GL-1750,2026-03-10 07:51:00,7.566782,10.64036,6.4,0.88
T18,GL-1750,2026-03-10 07:52:00,7.566527,10.640346,9.7,0.04
T18,GL-1750,2026-03-10 07:53:00,7.566822,10.640315,10.1,0.44
T18,GL-1750,2026-03-10 07:54:00,7.566908,10.640443,10.8,0.05
T18,GL-1750,2026-03-10 07:55:00,7.566704,10.640431,10.8,0.86
T18,GL-1750,2026-03-10 07:56:00,7.56681,10.640334,9.6,0.24
T18,GL-1750,2026-03-10 07:57:00,7.56686,10.640362,8.9,0.76
T18,GL-1750,2026-03-10 07:58:00,8.188891,10.640396,6.9,259.88
T18,GL-1750,2026-03-10 07:59:00,7.566834,10.640308,11.8,0.02
T18,GL-1750,2026-03-10 08:00:00,7.566638,10.640462,9.5,0.61
T18,GL-1750,2026-03-10 08:01:00,7.567466,10.640243,9.4,3.29
T18,GL-1750,2026-03-10 08:02:00,7.567916,10.640092,6.9,5.57
T18,GL-1750,2026-03-10 08:03:00,7.568424,10.639956,7.4,4.93
T18,GL-1750,2026-03-10 08:04:00,7.569073,10.639766,7.7,4.36
T18,GL-1750,2026-03-10 08:05:00,7.569624,10.639816,11.7,3.78
T18,GL-1750,2026-03-10 08:06:00,7.570254,10.63953,5.7,4.23
T18,GL-1750,2026-03-10 08:07:00,7.57072,10.639519,6.7,5.56
T18,GL-1750,2026-03-10 08:08:00,7.571326,10.639348,5.8,5.33
T18,GL-1750,2026-03-10 08:09:00,7.571934,10.639107,7.1,2.86
T18,GL-1750,2026-03-10 08:10:00,7.572384,10.639033,10.0,4.79
T18,GL-1750,2026-03-10 08:11:00,7.573081,10.638877,9.9,3.99
T18,GL-1750,2026-03-10 08:12:00,7.573544,10.638889,11.8,4.26
T18,GL-1750,2026-03-10 08:13:00,7.574255,10.638724,6.5,5.12
T18,GL-1750,2026-03-10 08:14:00,7.574677,10.638378,7.2,5.25
T18,GL-1750,2026-03-10 08:15:00,7.575478,10.638372,6.7,4.84
T18,GL-1750,2026-03-10 08:16:00,7.575927,10.638312,4.4,3.85
T18,GL-1750,2026-03-10 08:17:00,7.57644,10.638153,10.0,2.82
T18,GL-1750,2026-03-10 08:18:00,7.57709,10.638037,11.7,3.02
T18,GL-1750,2026-03-10 08:19:00,7.577628,10.637915,10.7,4.57
T18,GL-1750,2026-03-10 08:20:00,7.578296,10.63773,8.4,5.01
T18,GL-1750,2026-03-10 08:21:00,7.578806,10.637579,4.3,3.97
T18,GL-1750,2026-03-10 08:22:00,7.579399,10.637514,5.9,5.5
T18,GL-1750,2026-03-10 08:23:00,7.579912,10.637277,11.1,3.07
T18,GL-1750,2026-03-10 08:24:00,7.5805,10.637182,9.0,3.64
T18,GL-1750,2026-03-10 08:25:00,7.581014,10.637233,10.8,4.8
T18,GL-1750,2026-03-10 08:26:00,7.581705,10.63707,5.5,3.58
T18,GL-1750,2026-03-10 08:27:00,7.582227,10.636851,7.7,5.11
T18,GL-1750,2026-03-10 08:28:00,7.582731,10.636747,9.0,3.76
T18,GL-1750,2026-03-10 08:29:00,7.583346,10.63665,6.2,4.23
T18,GL-1750,2026-03-10 08:30:00,7.583838,10.636434,4.1,3.4
T18,GL-1750,2026-03-10 08:31:00,7.584588,10.636326,5.8,3.44
T18,GL-1750,2026-03-10 08:32:00,7.585054,10.63622,6.6,3.84
T18,GL-1750,2026-03-10 08:33:00,7.585552,10.636043,9.1,5.08
T18,GL-1750,2026-03-10 08:34:00,7.586202,10.635899,5.3,3.76
T18,GL-1750,2026-03-10 08:35:00,7.58678,10.635743,9.9,4.42
T18,GL-1750,2026-03-10 08:36:00,7.587367,10.635702,6.6,4.13
T18,GL-1750,2026-03-10 08:37:00,7.587965,10.635588,5.3,4.96
T18,GL-1750,2026-03-10 08:38:00,7.588607,10.635402,8.9,3.94
T18,GL-1750,2026-03-10 08:39:00,7.589021,10.635304,10.6,4.59
T18,GL-1750,2026-03-10 08:40:00,7.589706,10.63518,10.8,3.42
