team_id,logger_id,timestamp,longitude,latitude,accuracy_m,speed_kmh
T16,GL-3024,2026-03-12 07:34:00,7.570502,10.45583,8.3,4.44
T16,GL-3024,2026-03-12 07:35:00,7.570576,10.456388,8.6,5.5
T16,GL-3024,2026-03-12 07:36:00,7.570811,10.456618,6.1,3.85
T16,GL-3024,2026-03-12 07:37:00,7.571027,10.45715,5.8,4.07
T16,GL-3024,2026-03-12 07:38:00,7.57126,10.457627,6.1,4.27
T16,GL-3024,2026-03-12 07:39:00,7.571578,10.458149,5.0,3.14
T16,GL-3024,2026-03-12 07:40:00,7.571567,10.45808,10.3,0.23
T16,GL-3024,2026-03-12 07:41:00,7.571539,10.458163,11.0,0.53
T16,GL-3024,2026-03-12 07:42:00,7.571519,10.458258,10.3,0.69
T16,GL-3024,2026-03-12 07:43:00,7.571563,10.458237,4.7,0.8
T16,GL-3024,2026-03-12 07:44:00,7.571691,10.458206,8.8,0.5
T16,GL-3024,2026-03-12 07:45:00,7.571586,10.45813,9.8,0.3
T16,GL-3024,2026-03-12 07:46:00,7.571616,10.458385,11.7,0.41
T16,GL-3024,2026-03-12 07:47:00,7.571429,10.458023,5.6,0.53
T16,GL-3024,2026-03-12 07:48:00,7.571555,10.458183,10.5,0.22
T16,GL-3024,2026-03-12 07:49:00,7.57148,10.458092,6.0,0.68
T16,GL-3024,2026-03-12 07:50:00,7.571557,10.458103,7.3,0.78
T16,GL-3024,2026-03-12 07:51:00,7.571584,10.458177,,0.67
T16,GL-3024,2026-03-12 07:52:00,7.571501,10.458046,5.5,0.23
T16,GL-3024,2026-03-12 07:53:00,7.571781,10.458137,,0.32
T16,GL-3024,2026-03-12 07:54:00,7.571577,10.458189,8.4,0.66
T16,GL-3024,2026-03-12 07:55:00,7.571558,10.458186,10.2,0.04
T16,GL-3024,2026-03-12 07:56:00,7.571373,10.458214,8.7,0.83
T16,GL-3024,2026-03-12 07:57:00,7.571553,10.458068,4.4,0.43
T16,GL-3024,2026-03-12 07:58:00,7.571648,10.458209,11.8,0.39
T16,GL-3024,2026-03-12 07:59:00,7.571015,10.458758,9.0,3.27
T16,GL-3024,2026-03-12 08:00:00,7.570499,10.459316,6.9,3.12
T16,GL-3024,2026-03-12 08:01:00,7.570095,10.45984,7.9,4.1
T16,GL-3024,2026-03-12 08:02:00,7.569559,10.460363,6.8,5.4
T16,GL-3024,2026-03-12 08:03:00,7.569077,10.460926,4.4,3.54
T16,GL-3024,2026-03-12 08:04:00,7.568529,10.461602,9.5,4.07
T16,GL-3024,2026-03-12 08:05:00,7.567981,10.462119,10.2,4.22
T16,GL-3024,2026-03-12 08:06:00,7.567577,10.462727,7.5,3.05
T16,GL-3024,2026-03-12 08:07:00,7.56722,10.463305,8.7,4.35
T16,GL-3024,2026-03-12 08:08:00,7.56642,10.463753,4.2,4.23
T16,GL-3024,2026-03-12 08:09:00,7.566062,10.464386,8.4,5.26
T16,GL-3024,2026-03-12 08:10:00,7.565561,10.464986,7.3,3.2
T16,GL-3024,2026-03-12 08:11:00,7.564937,10.465518,11.7,2.81
T16,GL-3024,2026-03-12 08:12:00,7.564545,10.466058,4.0,4.06
T16,GL-3024,2026-03-12 08:13:00,7.564061,10.466625,6.2,3.14
T16,GL-3024,2026-03-12 08:14:00,7.563648,10.467126,10.5,5.21
T16,GL-3024,2026-03-12 08:15:00,7.563135,10.467775,5.6,5.1
T16,GL-3024,2026-03-12 08:16:00,7.562575,10.468348,9.2,2.89
T16,GL-3024,2026-03-12 08:17:00,7.562212,10.468884,9.6,3.98
T16,GL-3024,2026-03-12 08:18:00,7.561705,10.469459,10.8,4.71
T16,GL-3024,2026-03-12 08:19:00,7.561165,10.470014,4.8,5.08
T16,GL-3024,2026-03-12 08:20:00,7.560671,10.47058,9.1,4.24
T16,GL-3024,2026-03-12 08:21:00,7.56017,10.471276,7.7,3.77
T16,GL-3024,2026-03-12 08:22:00,7.559641,10.47177,,3.49
T16,GL-3024,2026-03-12 08:23:00,7.559252,10.472309,4.5,4.89
T16,GL-3024,2026-03-12 08:24:00,7.558714,10.472774,11.5,4.31
T16,GL-3024,2026-03-12 08:25:00,7.558823,10.472894,7.3,0.77
