team_id,logger_id,timestamp,longitude,latitude,accuracy_m,speed_kmh
T13,GL-8779,2026-03-12 07:25:00,7.400561,10.558647,11.1,4.22
T13,GL-8779,2026-03-12 07:26:00,7.401042,10.557873,8.9,3.29
T13,GL-8779,2026-03-12 07:27:00,7.401607,10.557234,12.0,4.16
T13,GL-8779,2026-03-12 07:28:00,7.402273,10.556725,7.0,4.62
T13,GL-8779,2026-03-12 07:29:00,7.402679,10.555999,9.8,3.09
T13,GL-8779,2026-03-12 07:30:00,7.403243,10.555397,11.6,3.19
T13,GL-8779,2026-03-12 07:31:00,7.403869,10.554704,11.6,3.51
T13,GL-8779,2026-03-12 07:32:00,7.404269,10.554081,5.6,4.1
T13,GL-8779,2026-03-12 07:33:00,7.404794,10.553335,6.0,3.1
T13,GL-8779,2026-03-12 07:34:00,7.405414,10.552869,4.3,3.26
T13,GL-8779,2026-03-12 07:35:00,7.405435,10.552718,8.2,0.11
T13,GL-8779,2026-03-12 07:36:00,7.405346,10.552708,6.5,0.35
T13,GL-8779,2026-03-12 07:37:00,7.40541,10.552823,10.6,0.15
T13,GL-8779,2026-03-12 07:38:00,7.405306,10.552861,7.1,0.84
T13,GL-8779,2026-03-12 07:39:00,7.405323,10.5527,5.5,0.8
T13,GL-8779,2026-03-12 07:40:00,7.405341,10.552818,7.3,0.25
T13,GL-8779,2026-03-12 07:41:00,7.405516,10.552805,5.2,0.77
T13,GL-8779,2026-03-12 07:42:00,7.405341,10.552769,6.9,0.02
T13,GL-8779,2026-03-12 07:43:00,7.405315,10.552825,9.1,0.28
T13,GL-8779,2026-03-12 07:44:00,7.405394,10.55277,11.9,0.05
T13,GL-8779,2026-03-12 07:45:00,7.405251,10.552692,4.5,0.28
T13,GL-8779,2026-03-12 07:46:00,7.405272,10.552723,5.9,0.4
T13,GL-8779,2026-03-12 07:47:00,7.405509,10.552822,6.4,0.18
T13,GL-8779,2026-03-12 07:48:00,7.405346,10.552755,5.9,0.42
T13,GL-8779,2026-03-12 07:49:00,7.405357,10.552781,8.2,0.02
T13,GL-8779,2026-03-12 07:50:00,7.405421,10.552834,9.1,0.29
T13,GL-8779,2026-03-12 07:51:00,7.405259,10.552764,11.6,0.59
T13,GL-8779,2026-03-12 07:52:00,7.405409,10.552814,9.4,0.2
T13,GL-8779,2026-03-12 07:53:00,7.405396,10.552717,10.4,0.71
T13,GL-8779,2026-03-12 07:54:00,7.405503,10.552793,,0.48
T13,GL-8779,2026-03-12 07:55:00,7.406131,10.552813,11.0,5.54
T13,GL-8779,2026-03-12 07:56:00,7.406836,10.552967,5.2,3.32
T13,GL-8779,2026-03-12 07:57:00,7.40743,10.552999,9.9,3.53
T13,GL-8779,2026-03-12 07:58:00,7.408105,10.553057,8.0,5.4
T13,GL-8779,2026-03-12 07:59:00,7.408818,10.553299,9.0,3.32
T13,GL-8779,2026-03-12 08:00:00,7.40958,10.553283,7.6,4.01
T13,GL-8779,2026-03-12 08:01:00,7.410192,10.553423,5.0,3.87
